GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,predicted_home_win,actual_outcome,model_prob_home,kalshi_prob_home,model_prob_away,kalshi_prob_away,home_edge,away_edge,bet_placed_on,profit_loss
2026-03-13,HOU,NOP,0,1,0.4296171,0.685,0.5703829,0.31499999999999995,-0.2553829000000001,0.2553829000000001,Away,-10.0
2026-03-13,DAL,CLE,0,0,0.274942,0.145,0.725058,0.855,0.12994200000000003,-0.129942,Home,-10.0
2026-03-14,PHI,BKN,1,1,0.6861467,0.775,0.3138533,0.22499999999999998,-0.08885330000000002,0.08885330000000002,Away,-10.0
2026-03-14,BOS,WAS,1,1,0.8408101,0.955,0.1591899,0.04500000000000004,-0.11418989999999996,0.11418989999999996,Away,-10.0
2026-03-14,SAS,CHA,0,1,0.4575562,0.695,0.5424438,0.30500000000000005,-0.23744379999999993,0.23744379999999998,Away,-10.0
2026-03-14,MIA,ORL,0,0,0.37896937,0.625,0.6210306299999999,0.375,-0.24603062999999997,0.24603062999999992,Away,16.666666666666664
2026-03-14,ATL,MIL,1,1,0.657279,0.805,0.34272100000000005,0.19499999999999995,-0.1477210000000001,0.1477210000000001,Away,-10.0
2026-03-15,OKC,MIN,1,1,0.83926743,0.775,0.16073256999999996,0.22499999999999998,0.06426743000000001,-0.06426743000000001,Home,2.903225806451612
2026-03-15,CLE,DAL,1,0,0.7924204,0.895,0.20757959999999998,0.10499999999999998,-0.10257959999999999,0.10257959999999999,Away,85.23809523809526
2026-03-15,MIL,IND,1,1,0.59603107,0.745,0.40396893,0.255,-0.14896893,0.14896893,Away,-10.0
2026-03-15,PHI,POR,1,1,0.5328838,0.255,0.4671162,0.745,0.2778838,-0.2778838,Home,29.2156862745098
2026-03-15,TOR,DET,0,1,0.43484667,0.405,0.56515333,0.595,0.029846669999999964,-0.029846669999999964,,0.0
2026-03-15,NYK,GSW,1,1,0.7645889,0.885,0.23541109999999998,0.11499999999999999,-0.1204111,0.1204111,Away,-10.0
2026-03-16,WAS,GSW,0,0,0.44589934,0.265,0.55410066,0.735,0.18089933999999996,-0.18089933999999996,Home,-10.0
2026-03-16,NOP,DAL,1,1,0.65774083,0.745,0.34225916999999995,0.255,-0.08725916999999994,0.08725916999999994,Away,-10.0
2026-03-16,BOS,PHX,1,1,0.5767745,0.775,0.42322550000000003,0.22499999999999998,-0.19822550000000005,0.19822550000000005,Away,-10.0
2026-03-16,CHI,MEM,1,1,0.5803912,0.705,0.4196088,0.29500000000000004,-0.12460879999999996,0.12460879999999996,Away,-10.0
2026-03-16,BKN,POR,0,0,0.48091897,0.185,0.5190810299999999,0.815,0.29591897,-0.29591897,Home,-10.0
2026-03-16,ATL,ORL,0,1,0.3148615,0.575,0.6851385,0.42500000000000004,-0.26013849999999994,0.26013849999999994,Away,-10.0
2026-03-17,MIL,CLE,0,0,0.237349,0.165,0.762651,0.835,0.072349,-0.072349,Home,-10.0
2026-03-17,MIN,PHX,0,1,0.31659678,0.595,0.68340322,0.405,-0.27840321999999995,0.27840321999999995,Away,-10.0
2026-03-17,WAS,DET,0,0,0.22479314,0.055,0.7752068599999999,0.945,0.16979314,-0.16979314,Home,-10.0
2026-03-17,CHA,MIA,0,1,0.2849488,0.645,0.7150512,0.355,-0.3600512,0.3600512,Away,-10.0
2026-03-17,NYK,IND,1,1,0.77944064,0.865,0.22055935999999998,0.135,-0.08555935999999997,0.08555935999999997,Away,-10.0
2026-03-17,ORL,OKC,1,0,0.5293737,0.195,0.47062630000000005,0.8049999999999999,0.33437369999999994,-0.3343736999999999,Home,-10.0
2026-03-18,IND,POR,0,0,0.39288825,0.145,0.6071117500000001,0.855,0.24788825,-0.24788824999999992,Home,-10.0
2026-03-18,MIN,UTA,1,1,0.7013479,0.875,0.2986521,0.125,-0.17365209999999998,0.17365209999999998,Away,-10.0
2026-03-18,BOS,GSW,1,1,0.7238719,0.845,0.2761281,0.15500000000000003,-0.12112809999999996,0.12112809999999996,Away,-10.0
2026-03-18,CHI,TOR,0,0,0.46232665,0.265,0.5376733499999999,0.735,0.19732665,-0.19732665000000005,Home,-10.0
2026-03-18,BKN,OKC,0,0,0.23671201,0.045,0.76328799,0.955,0.19171201,-0.19171200999999993,Home,-10.0
2026-03-18,DAL,ATL,0,0,0.26653653,0.255,0.73346347,0.745,0.01153652999999999,-0.01153652999999999,,0.0
2026-03-18,MEM,DEN,0,1,0.20550467,0.125,0.7944953299999999,0.875,0.08050467,-0.08050467000000006,Home,70.0
2026-03-19,SAS,PHX,1,1,0.6117732,0.805,0.3882268,0.19499999999999995,-0.19322680000000003,0.19322680000000003,Away,-10.0
2026-03-19,CHA,ORL,1,1,0.55024546,0.67,0.44975454000000004,0.32999999999999996,-0.11975454000000008,0.11975454000000008,Away,-10.0
2026-03-19,CHI,CLE,0,0,0.37625358,0.215,0.62374642,0.785,0.16125357999999998,-0.16125358,Home,-10.0
2026-03-19,UTA,MIL,1,1,0.53767866,0.315,0.46232134,0.685,0.22267865999999997,-0.22267866000000003,Home,21.746031746031743
2026-03-19,WAS,DET,0,0,0.27949712,0.105,0.72050288,0.895,0.17449712,-0.17449712000000006,Home,-10.0
2026-03-20,MIN,POR,1,0,0.5810231,0.495,0.4189769,0.505,0.08602310000000002,-0.08602310000000002,Home,-10.0
2026-03-20,MEM,BOS,0,0,0.2636,0.095,0.7363999999999999,0.905,0.1686,-0.16860000000000008,Home,-10.0
2026-03-20,DEN,TOR,1,1,0.5710553,0.705,0.42894469999999996,0.29500000000000004,-0.13394469999999992,0.13394469999999992,Away,-10.0
2026-03-20,DET,GSW,1,1,0.81994414,0.675,0.18005585999999996,0.32499999999999996,0.14494414,-0.14494414,Home,4.814814814814813
2026-03-20,HOU,ATL,0,1,0.32406536,0.595,0.6759346399999999,0.405,-0.27093463999999995,0.2709346399999999,Away,-10.0
2026-03-20,BKN,NYK,0,0,0.20321697,0.055,0.7967830300000001,0.945,0.14821697,-0.1482169699999999,Home,-10.0
2026-03-21,WAS,OKC,0,0,0.24025393,0.035,0.75974607,0.965,0.20525393,-0.20525392999999992,Home,-10.0
2026-03-21,ATL,GSW,1,1,0.69315594,0.735,0.30684406,0.265,-0.04184405999999996,0.04184405999999996,,0.0
2026-03-21,CHA,MEM,1,1,0.708035,0.935,0.29196500000000003,0.06499999999999995,-0.22696500000000008,0.22696500000000008,Away,-10.0
2026-03-21,SAS,IND,1,1,0.7125412,0.915,0.2874588,0.08499999999999996,-0.20245880000000005,0.20245880000000005,Away,-10.0
2026-03-21,NOP,CLE,0,0,0.324388,0.345,0.675612,0.655,-0.020611999999999964,0.020611999999999964,,0.0
2026-03-21,HOU,MIA,1,1,0.77605814,0.565,0.22394186000000005,0.43500000000000005,0.21105814,-0.21105814,Home,7.69911504424779
2026-03-22,NYK,WAS,1,1,0.8208749,0.955,0.17912510000000004,0.04500000000000004,-0.1341251,0.1341251,Away,-10.0
2026-03-22,BOS,MIN,1,0,0.53496224,0.795,0.46503775999999997,0.20499999999999996,-0.26003776,0.26003776,Away,38.78048780487806
2026-03-22,DEN,POR,1,1,0.62976223,0.755,0.37023777,0.245,-0.12523777000000003,0.12523777000000003,Away,-10.0
2026-03-22,SAC,BKN,1,1,0.5638537,0.685,0.4361463,0.31499999999999995,-0.12114630000000004,0.12114630000000004,Away,-10.0
2026-03-22,PHX,TOR,0,1,0.31992507,0.375,0.68007493,0.625,-0.05507493000000002,0.055074929999999966,Away,-10.0
2026-03-23,PHI,OKC,0,0,0.38159126,0.085,0.61840874,0.915,0.29659125999999997,-0.29659126,Home,-10.0
2026-03-23,CHI,HOU,0,1,0.47186646,0.225,0.52813354,0.775,0.24686645999999998,-0.24686646,Home,34.44444444444444
2026-03-23,MIA,SAS,0,0,0.3815981,0.395,0.6184019000000001,0.605,-0.013401900000000022,0.013401900000000078,,0.0
2026-03-23,UTA,TOR,0,0,0.2501977,0.185,0.7498023,0.815,0.06519770000000003,-0.06519769999999991,Home,-10.0
2026-03-23,ATL,MEM,1,1,0.7852424,0.875,0.2147576,0.125,-0.08975759999999999,0.08975759999999999,Away,-10.0
2026-03-23,ORL,IND,1,0,0.6868008,0.825,0.3131992,0.17500000000000004,-0.13819919999999997,0.13819919999999997,Away,47.142857142857125
2026-03-24,CLE,ORL,1,1,0.8006512,0.795,0.1993488,0.20499999999999996,0.005651199999999967,-0.005651199999999967,,0.0
2026-03-24,NYK,NOP,1,1,0.6793827,0.765,0.3206173,0.235,-0.08561730000000001,0.08561730000000001,Away,-10.0
2026-03-24,CHA,SAC,1,1,0.60315,0.925,0.39685000000000004,0.07499999999999996,-0.3218500000000001,0.3218500000000001,Away,-10.0
